,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,Name,Team,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
239,Maicol Giovanny,Boyacá Patriot,2019-03-10,Sun,Primera A,Apertura Regular Season,Home,W 2–1,Boyacá Patriot,Jaguares,Y,DM,90,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,,,Match Report
240,Maicol Giovanny,Boyacá Patriot,2019-03-16,Sat,Primera A,Apertura Regular Season,Away,D 2–2,Boyacá Patriot,La Equidad,Y,CM,55,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,,,Match Report
241,Maicol Giovanny,Boyacá Patriot,2019-04-06,Sat,Primera A,Apertura Regular Season,Away,L 0–4,Boyacá Patriot,ADU Magdalena,Y,DM,90,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,,,Match Report
242,Maicol Giovanny,Boyacá Patriot,2019-04-14,Sun,Primera A,Apertura Regular Season,Home,L 1–3,Boyacá Patriot,Millonarios,N,,39,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,Match Report
243,Maicol Giovanny,Boyacá Patriot,2019-04-28,Sun,Primera A,Apertura Regular Season,Away,D 1–1,Boyacá Patriot,Pasto,Y,CM,63,1,0,0,0,2,1,1,0,2,0,0,0,2,1,0,,,Match Report
244,Maicol Giovanny,Boyacá Patriot,2019-05-01,Wed,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Tolima,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
245,Maicol Giovanny,Boyacá Patriot,2019-07-14,Sun,Primera A,Regular season,Away,L 0–3,Boyacá Patriot,Independiente,N,,48,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,,,Match Report
246,Maicol Giovanny,Boyacá Patriot,2019-07-21,Sun,Primera A,Regular season,Home,W 2–0,Boyacá Patriot,Junior,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
247,Maicol Giovanny,Boyacá Patriot,2019-07-25,Thu,Primera A,Regular season,Away,D 1–1,Boyacá Patriot,CD América,Y,DM,90,0,0,0,0,2,0,0,0,6,0,0,0,1,5,0,,,Match Report
248,Maicol Giovanny,Boyacá Patriot,2019-08-04,Sun,Primera A,Regular season,Home,W 2–0,Boyacá Patriot,Rionegro,Y,DM,90,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,,,Match Report
249,Maicol Giovanny,Boyacá Patriot,2019-08-11,Sun,Primera A,Regular season,Away,D 0–0,Boyacá Patriot,Santa Fe,Y,DM,45,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,,,Match Report
250,Maicol Giovanny,Boyacá Patriot,2019-08-16,Fri,Primera A,Regular season,Home,W 3–0,Boyacá Patriot,Envigado,N,,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Match Report
251,Maicol Giovanny,Boyacá Patriot,2019-08-21,Wed,Primera A,Regular season,Away,D 2–2,Boyacá Patriot,Once Caldas,Y,DM,90,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,,,Match Report
252,Maicol Giovanny,Boyacá Patriot,2019-08-25,Sun,Primera A,Regular season,Home,L 0–1,Boyacá Patriot,CA Bucaramanga,Y,DM,90,0,0,0,0,1,1,0,0,3,1,0,0,1,2,0,,,Match Report
253,Maicol Giovanny,Boyacá Patriot,2019-08-31,Sat,Primera A,Regular season,Away,D 1–1,Boyacá Patriot,Jaguares,Y,DM,62,0,0,0,0,1,0,1,0,2,2,0,0,2,0,0,,,Match Report
254,Maicol Giovanny,Boyacá Patriot,2019-09-09,Mon,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,La Equidad,Y,CM,68,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,,,Match Report
255,Maicol Giovanny,Boyacá Patriot,2019-09-14,Sat,Primera A,Regular season,Away,L 0–1,Boyacá Patriot,La Equidad,Y,DM,64,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,,,Match Report
256,Maicol Giovanny,Boyacá Patriot,2019-09-28,Sat,Primera A,Regular season,Away,L 1–3,Boyacá Patriot,AD Cali,Y,DM,90,0,0,0,0,1,1,0,0,2,4,0,0,2,1,0,,,Match Report
257,Maicol Giovanny,Boyacá Patriot,2019-10-03,Thu,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,ADU Magdalena,Y,DM,65,0,0,0,0,4,0,0,0,1,1,0,0,1,0,0,,,Match Report
258,Maicol Giovanny,Boyacá Patriot,2019-10-06,Sun,Primera A,Regular season,Away,D 0–0,Boyacá Patriot,Millonarios,Y,DM,90,0,0,0,0,2,1,0,0,4,2,0,0,0,1,0,,,Match Report
259,Maicol Giovanny,Boyacá Patriot,2019-10-10,Thu,Primera A,Regular season,Home,L 1–2,Boyacá Patriot,Nacional,Y,DM,90,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,,,Match Report
260,Maicol Giovanny,Boyacá Patriot,2019-10-13,Sun,Primera A,Regular season,Away,L 0–1,Boyacá Patriot,Cúcuta,Y,DM,90,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,,,Match Report
261,Maicol Giovanny,Boyacá Patriot,2019-10-19,Sat,Primera A,Regular season,Home,W 1–0,Boyacá Patriot,Pasto,Y,AM,90,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,,,Match Report
262,Maicol Giovanny,Boyacá Patriot,2019-10-24,Thu,Primera A,Regular season,Away,L 1–2,Boyacá Patriot,Tolima,Y,CM,90,0,0,0,0,1,1,0,0,3,5,0,0,1,1,0,,,Match Report
263,Maicol Giovanny,Boyacá Patriot,2019-10-29,Tue,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,Alianza,Y,,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
264,Brayan Fernández,Boyacá Patriot,2019-01-25,Fri,Primera A,Apertura Regular Season,Home,W 2–1,Boyacá Patriot,Independiente,Y,FW,89,1,0,0,0,3,1,1,0,1,3,2,1,0,1,0,,,Match Report
265,Brayan Fernández,Boyacá Patriot,2019-01-30,Wed,Primera A,Apertura Regular Season,Away,L 1–3,Boyacá Patriot,Junior,Y,FW,74,0,0,0,0,2,0,2,1,2,2,0,0,0,0,0,,,Match Report
266,Brayan Fernández,Boyacá Patriot,2019-02-10,Sun,Primera A,Apertura Regular Season,Away,L 1–2,Boyacá Patriot,Rionegro,Y,FW,90,0,0,0,0,4,3,1,0,4,1,0,0,1,0,0,,,Match Report
267,Brayan Fernández,Boyacá Patriot,2019-02-17,Sun,Primera A,Apertura Regular Season,Home,D 1–1,Boyacá Patriot,Santa Fe,Y,FW,90,0,0,0,0,3,1,0,0,2,2,1,1,1,0,0,,,Match Report
268,Brayan Fernández,Boyacá Patriot,2019-02-23,Sat,Primera A,Apertura Regular Season,Away,D 0–0,Boyacá Patriot,Envigado,Y,FW,73,0,0,0,0,1,0,0,0,1,5,1,1,1,0,0,,,Match Report
269,Brayan Fernández,Boyacá Patriot,2019-02-27,Wed,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Once Caldas,Y,FW,67,0,0,0,0,4,3,0,0,4,5,0,0,1,0,0,,,Match Report
270,Brayan Fernández,Boyacá Patriot,2019-03-02,Sat,Primera A,Apertura Regular Season,Away,W 1–0,Boyacá Patriot,CA Bucaramanga,N,,23,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,,,Match Report
271,Brayan Fernández,Boyacá Patriot,2019-03-07,Thu,Primera A,Apertura Regular Season,Home,L 0–3,Boyacá Patriot,AD Cali,Y,FW,90,0,0,0,0,1,0,1,0,1,3,1,1,0,0,0,,,Match Report
272,Brayan Fernández,Boyacá Patriot,2019-03-10,Sun,Primera A,Apertura Regular Season,Home,W 2–1,Boyacá Patriot,Jaguares,N,,15,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,Match Report
273,Brayan Fernández,Boyacá Patriot,2019-03-16,Sat,Primera A,Apertura Regular Season,Away,D 2–2,Boyacá Patriot,La Equidad,N,,31,0,0,0,0,2,1,0,0,1,0,1,1,1,0,0,,,Match Report
274,Brayan Fernández,Boyacá Patriot,2019-03-25,Mon,Primera A,Apertura Regular Season,Home,W 3–1,Boyacá Patriot,La Equidad,Y,FW,81,1,0,1,1,4,4,0,0,0,3,1,0,0,1,0,,,Match Report
275,Brayan Fernández,Boyacá Patriot,2019-03-29,Fri,Primera A,Apertura Regular Season,Away,D 1–1,Boyacá Patriot,Huila,Y,FW,72,1,0,0,0,2,1,0,0,2,2,3,2,0,1,0,,,Match Report
276,Brayan Fernández,Boyacá Patriot,2019-04-06,Sat,Primera A,Apertura Regular Season,Away,L 0–4,Boyacá Patriot,ADU Magdalena,Y,FW,90,0,0,0,0,4,1,0,0,0,1,4,2,0,0,0,,,Match Report
277,Brayan Fernández,Boyacá Patriot,2019-04-14,Sun,Primera A,Apertura Regular Season,Home,L 1–3,Boyacá Patriot,Millonarios,Y,FW,90,1,0,1,1,1,1,0,0,3,1,0,1,0,1,0,,,Match Report
278,Brayan Fernández,Boyacá Patriot,2019-04-18,Thu,Primera A,Apertura Regular Season,Away,L 0–4,Boyacá Patriot,Nacional,N,,35,0,0,0,0,1,0,1,0,2,2,1,2,0,0,0,,,Match Report
279,Brayan Fernández,Boyacá Patriot,2019-07-14,Sun,Primera A,Regular season,Away,L 0–3,Boyacá Patriot,Independiente,Y,FW,90,0,0,0,0,1,0,0,0,5,3,1,1,1,0,0,,,Match Report
280,Brayan Fernández,Boyacá Patriot,2019-07-21,Sun,Primera A,Regular season,Home,W 2–0,Boyacá Patriot,Junior,Y,FW,70,1,0,0,0,7,2,0,0,0,1,1,0,0,0,0,,,Match Report
281,Brayan Fernández,Boyacá Patriot,2019-07-25,Thu,Primera A,Regular season,Away,D 1–1,Boyacá Patriot,CD América,Y,FW,74,0,0,0,0,1,0,0,0,6,0,1,0,1,1,0,,,Match Report
282,Brayan Fernández,Boyacá Patriot,2019-08-04,Sun,Primera A,Regular season,Home,W 2–0,Boyacá Patriot,Rionegro,Y,FW,86,0,0,0,0,5,2,0,0,3,4,1,0,0,0,0,,,Match Report
283,Brayan Fernández,Boyacá Patriot,2019-08-11,Sun,Primera A,Regular season,Away,D 0–0,Boyacá Patriot,Santa Fe,Y,FW,79,0,0,0,0,0,0,0,0,2,4,3,0,1,0,0,,,Match Report
284,Brayan Fernández,Boyacá Patriot,2019-08-21,Wed,Primera A,Regular season,Away,D 2–2,Boyacá Patriot,Once Caldas,Y,FW,85,1,0,0,0,3,1,0,1,2,1,0,0,0,1,0,,,Match Report
285,Brayan Fernández,Boyacá Patriot,2019-08-31,Sat,Primera A,Regular season,Away,D 1–1,Boyacá Patriot,Jaguares,N,,45,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,,,Match Report
286,Brayan Fernández,Boyacá Patriot,2019-09-09,Mon,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,La Equidad,Y,FW,71,1,0,0,0,2,1,0,0,2,0,1,1,0,1,0,,,Match Report
287,Brayan Fernández,Boyacá Patriot,2019-09-14,Sat,Primera A,Regular season,Away,L 0–1,Boyacá Patriot,La Equidad,Y,FW,57,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,Match Report
288,Brayan Fernández,Boyacá Patriot,2019-09-21,Sat,Primera A,Regular season,Home,W 1–0,Boyacá Patriot,Huila,N,,27,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,,,Match Report
289,Brayan Fernández,Boyacá Patriot,2019-10-03,Thu,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,ADU Magdalena,Y,FW,45,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,Match Report
290,Brayan Fernández,Boyacá Patriot,2019-10-06,Sun,Primera A,Regular season,Away,D 0–0,Boyacá Patriot,Millonarios,N,,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,Match Report
291,Brayan Fernández,Boyacá Patriot,2019-10-10,Thu,Primera A,Regular season,Home,L 1–2,Boyacá Patriot,Nacional,N,,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Match Report
292,Brayan Fernández,Boyacá Patriot,2019-10-24,Thu,Primera A,Regular season,Away,L 1–2,Boyacá Patriot,Tolima,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
293,Martín Payares,Boyacá Patriot,2019-07-21,Sun,Primera A,Regular season,Home,W 2–0,Boyacá Patriot,Junior,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,,,Match Report
294,Martín Payares,Boyacá Patriot,2019-07-25,Thu,Primera A,Regular season,Away,D 1–1,Boyacá Patriot,CD América,Y,CB,90,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,,,Match Report
295,Martín Payares,Boyacá Patriot,2019-08-04,Sun,Primera A,Regular season,Home,W 2–0,Boyacá Patriot,Rionegro,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,Match Report
296,Martín Payares,Boyacá Patriot,2019-08-11,Sun,Primera A,Regular season,Away,D 0–0,Boyacá Patriot,Santa Fe,Y,CB,90,0,0,0,0,1,0,1,0,2,1,0,0,0,1,0,,,Match Report
297,Martín Payares,Boyacá Patriot,2019-08-16,Fri,Primera A,Regular season,Home,W 3–0,Boyacá Patriot,Envigado,Y,CB,90,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,,,Match Report
298,Martín Payares,Boyacá Patriot,2019-08-21,Wed,Primera A,Regular season,Away,D 2–2,Boyacá Patriot,Once Caldas,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,,,Match Report
299,Martín Payares,Boyacá Patriot,2019-08-25,Sun,Primera A,Regular season,Home,L 0–1,Boyacá Patriot,CA Bucaramanga,Y,CB,90,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,,,Match Report
300,Martín Payares,Boyacá Patriot,2019-08-31,Sat,Primera A,Regular season,Away,D 1–1,Boyacá Patriot,Jaguares,Y,CB,90,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,,,Match Report
301,Martín Payares,Boyacá Patriot,2019-09-09,Mon,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,La Equidad,Y,CB,90,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,,,Match Report
302,Martín Payares,Boyacá Patriot,2019-09-14,Sat,Primera A,Regular season,Away,L 0–1,Boyacá Patriot,La Equidad,Y,CB,90,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,,,Match Report
303,Martín Payares,Boyacá Patriot,2019-09-21,Sat,Primera A,Regular season,Home,W 1–0,Boyacá Patriot,Huila,Y,CB,90,0,0,0,0,2,0,0,0,2,1,0,0,1,0,0,,,Match Report
304,Martín Payares,Boyacá Patriot,2019-09-28,Sat,Primera A,Regular season,Away,L 1–3,Boyacá Patriot,AD Cali,Y,CB,90,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,,,Match Report
305,Martín Payares,Boyacá Patriot,2019-10-03,Thu,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,ADU Magdalena,Y,CB,90,0,0,0,0,1,0,1,0,5,0,0,0,1,0,0,,,Match Report
306,Martín Payares,Boyacá Patriot,2019-10-06,Sun,Primera A,Regular season,Away,D 0–0,Boyacá Patriot,Millonarios,Y,CB,90,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,,,Match Report
307,Martín Payares,Boyacá Patriot,2019-10-10,Thu,Primera A,Regular season,Home,L 1–2,Boyacá Patriot,Nacional,Y,CB,90,1,0,0,0,2,1,0,0,0,0,0,0,1,1,0,,,Match Report
308,Martín Payares,Boyacá Patriot,2019-10-13,Sun,Primera A,Regular season,Away,L 0–1,Boyacá Patriot,Cúcuta,Y,CB,90,0,0,0,0,0,0,0,0,1,3,0,0,1,3,0,,,Match Report
309,Martín Payares,Boyacá Patriot,2019-10-19,Sat,Primera A,Regular season,Home,W 1–0,Boyacá Patriot,Pasto,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,Match Report
310,Martín Payares,Boyacá Patriot,2019-10-24,Thu,Primera A,Regular season,Away,L 1–2,Boyacá Patriot,Tolima,Y,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,,,Match Report
311,Martín Payares,Boyacá Patriot,2019-10-29,Tue,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,Alianza,Y,,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
312,Almir Soto,Boyacá Patriot,2019-07-14,Sun,Primera A,Regular season,Away,L 0–3,Boyacá Patriot,Independiente,Y,DM,90,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,,,Match Report
313,Almir Soto,Boyacá Patriot,2019-07-21,Sun,Primera A,Regular season,Home,W 2–0,Boyacá Patriot,Junior,Y,CM,90,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,,,Match Report
314,Almir Soto,Boyacá Patriot,2019-07-25,Thu,Primera A,Regular season,Away,D 1–1,Boyacá Patriot,CD América,Y,AM,90,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,,,Match Report
315,Almir Soto,Boyacá Patriot,2019-08-04,Sun,Primera A,Regular season,Home,W 2–0,Boyacá Patriot,Rionegro,Y,AM,90,0,0,0,0,3,0,0,0,5,1,0,1,4,2,0,,,Match Report
316,Almir Soto,Boyacá Patriot,2019-08-11,Sun,Primera A,Regular season,Away,D 0–0,Boyacá Patriot,Santa Fe,Y,DM,90,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,,,Match Report
317,Almir Soto,Boyacá Patriot,2019-08-16,Fri,Primera A,Regular season,Home,W 3–0,Boyacá Patriot,Envigado,Y,DM,90,0,1,0,0,2,0,0,0,5,0,0,2,1,1,0,,,Match Report
318,Almir Soto,Boyacá Patriot,2019-08-21,Wed,Primera A,Regular season,Away,D 2–2,Boyacá Patriot,Once Caldas,Y,AM,57,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,,,Match Report
319,Almir Soto,Boyacá Patriot,2019-08-25,Sun,Primera A,Regular season,Home,L 0–1,Boyacá Patriot,CA Bucaramanga,Y,DM,90,0,0,0,0,1,0,0,0,2,1,0,1,2,0,0,,,Match Report
320,Almir Soto,Boyacá Patriot,2019-08-31,Sat,Primera A,Regular season,Away,D 1–1,Boyacá Patriot,Jaguares,Y,DM,90,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,,,Match Report
321,Almir Soto,Boyacá Patriot,2019-09-09,Mon,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,La Equidad,Y,CM,90,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,Match Report
322,Almir Soto,Boyacá Patriot,2019-09-14,Sat,Primera A,Regular season,Away,L 0–1,Boyacá Patriot,La Equidad,Y,AM,90,0,0,0,0,2,0,0,0,1,0,0,1,2,2,0,,,Match Report
323,Almir Soto,Boyacá Patriot,2019-09-21,Sat,Primera A,Regular season,Home,W 1–0,Boyacá Patriot,Huila,Y,RB,90,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,,,Match Report
324,Almir Soto,Boyacá Patriot,2019-09-28,Sat,Primera A,Regular season,Away,L 1–3,Boyacá Patriot,AD Cali,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,Match Report
325,Almir Soto,Boyacá Patriot,2019-10-03,Thu,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,ADU Magdalena,Y,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,,Match Report
326,Daniel Mantilla,Boyacá Patriot,2019-02-03,Sun,Primera A,Apertura Regular Season,Home,D 1–1,Boyacá Patriot,CD América,N,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
327,Daniel Mantilla,Boyacá Patriot,2019-02-17,Sun,Primera A,Apertura Regular Season,Home,D 1–1,Boyacá Patriot,Santa Fe,Y,LM,90,0,0,0,0,3,0,0,0,5,3,0,0,1,0,0,,,Match Report
328,Daniel Mantilla,Boyacá Patriot,2019-02-23,Sat,Primera A,Apertura Regular Season,Away,D 0–0,Boyacá Patriot,Envigado,Y,RM,69,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,,,Match Report
329,Daniel Mantilla,Boyacá Patriot,2019-03-02,Sat,Primera A,Apertura Regular Season,Away,W 1–0,Boyacá Patriot,CA Bucaramanga,Y,LW,90,1,0,0,0,3,1,1,0,6,2,1,0,3,1,0,,,Match Report
330,Daniel Mantilla,Boyacá Patriot,2019-03-07,Thu,Primera A,Apertura Regular Season,Home,L 0–3,Boyacá Patriot,AD Cali,Y,FW,90,0,0,0,0,4,2,0,0,1,3,1,8,0,0,0,,,Match Report
331,Daniel Mantilla,Boyacá Patriot,2019-03-10,Sun,Primera A,Apertura Regular Season,Home,W 2–1,Boyacá Patriot,Jaguares,Y,LW,84,0,1,0,0,3,0,0,0,1,1,1,2,0,1,0,,,Match Report
332,Daniel Mantilla,Boyacá Patriot,2019-03-16,Sat,Primera A,Apertura Regular Season,Away,D 2–2,Boyacá Patriot,La Equidad,Y,FW,90,0,1,0,0,2,0,0,0,0,1,1,1,1,0,0,,,Match Report
333,Daniel Mantilla,Boyacá Patriot,2019-03-25,Mon,Primera A,Apertura Regular Season,Home,W 3–1,Boyacá Patriot,La Equidad,Y,LW,90,0,0,0,0,2,1,0,0,0,2,0,1,1,2,0,,,Match Report
334,Daniel Mantilla,Boyacá Patriot,2019-03-29,Fri,Primera A,Apertura Regular Season,Away,D 1–1,Boyacá Patriot,Huila,Y,RM,89,0,0,0,0,1,0,0,0,2,2,0,0,3,0,0,,,Match Report
335,Daniel Mantilla,Boyacá Patriot,2019-04-14,Sun,Primera A,Apertura Regular Season,Home,L 1–3,Boyacá Patriot,Millonarios,Y,LM,90,0,0,0,0,3,2,0,0,0,2,0,2,0,0,0,,,Match Report
336,Daniel Mantilla,Boyacá Patriot,2019-04-18,Thu,Primera A,Apertura Regular Season,Away,L 0–4,Boyacá Patriot,Nacional,Y,FW,90,0,0,0,0,0,0,1,0,2,1,0,1,1,2,0,,,Match Report
337,Daniel Mantilla,Boyacá Patriot,2019-04-21,Sun,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Cúcuta,Y,LW,77,0,0,0,0,2,0,0,0,1,3,1,1,0,0,0,,,Match Report
338,Daniel Mantilla,Boyacá Patriot,2019-04-28,Sun,Primera A,Apertura Regular Season,Away,D 1–1,Boyacá Patriot,Pasto,Y,FW,90,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,,,Match Report
339,Daniel Mantilla,Boyacá Patriot,2019-05-01,Wed,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Tolima,Y,FW,63,0,0,0,0,3,1,0,0,2,2,0,0,1,2,0,,,Match Report
340,Daniel Mantilla,Boyacá Patriot,2019-05-05,Sun,Primera A,Apertura Regular Season,Away,L 0–3,Boyacá Patriot,Alianza,Y,FW,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
341,Carlos Andrés Rivas,Boyacá Patriot,2019-07-21,Sun,Primera A,Regular season,Home,W 2–0,Boyacá Patriot,Junior,N,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
342,Carlos Andrés Rivas,Boyacá Patriot,2019-07-25,Thu,Primera A,Regular season,Away,D 1–1,Boyacá Patriot,CD América,Y,RW,69,1,0,0,0,3,2,0,0,1,2,2,4,1,0,0,,,Match Report
343,Carlos Andrés Rivas,Boyacá Patriot,2019-08-04,Sun,Primera A,Regular season,Home,W 2–0,Boyacá Patriot,Rionegro,Y,RW,90,0,0,0,0,3,0,0,0,2,2,0,6,0,0,0,,,Match Report
344,Carlos Andrés Rivas,Boyacá Patriot,2019-08-11,Sun,Primera A,Regular season,Away,D 0–0,Boyacá Patriot,Santa Fe,Y,AM,90,0,0,0,0,2,0,0,0,2,1,0,0,1,1,0,,,Match Report
345,Carlos Andrés Rivas,Boyacá Patriot,2019-08-16,Fri,Primera A,Regular season,Home,W 3–0,Boyacá Patriot,Envigado,Y,AM,90,0,0,0,0,2,0,0,0,0,0,0,3,2,1,0,,,Match Report
346,Carlos Andrés Rivas,Boyacá Patriot,2019-08-21,Wed,Primera A,Regular season,Away,D 2–2,Boyacá Patriot,Once Caldas,Y,LW,90,0,0,0,0,5,2,0,0,0,1,1,9,0,0,0,,,Match Report
347,Carlos Andrés Rivas,Boyacá Patriot,2019-08-31,Sat,Primera A,Regular season,Away,D 1–1,Boyacá Patriot,Jaguares,N,,45,0,0,0,0,3,0,1,0,1,1,0,2,0,0,0,,,Match Report
348,Carlos Andrés Rivas,Boyacá Patriot,2019-09-09,Mon,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,La Equidad,Y,FW,90,0,0,0,0,3,1,0,0,2,1,0,6,0,1,0,,,Match Report
349,Carlos Andrés Rivas,Boyacá Patriot,2019-09-14,Sat,Primera A,Regular season,Away,L 0–1,Boyacá Patriot,La Equidad,N,,46,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,,,Match Report
350,Carlos Andrés Rivas,Boyacá Patriot,2019-09-21,Sat,Primera A,Regular season,Home,W 1–0,Boyacá Patriot,Huila,N,,45,0,1,0,0,3,0,1,0,0,1,0,6,0,0,0,,,Match Report
351,Carlos Andrés Rivas,Boyacá Patriot,2019-09-28,Sat,Primera A,Regular season,Away,L 1–3,Boyacá Patriot,AD Cali,Y,LW,90,0,0,0,0,3,2,0,0,0,3,0,3,1,1,0,,,Match Report
352,Carlos Andrés Rivas,Boyacá Patriot,2019-10-03,Thu,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,ADU Magdalena,Y,RW,76,0,0,0,0,6,2,0,0,0,1,1,6,0,0,0,,,Match Report
353,Carlos Andrés Rivas,Boyacá Patriot,2019-10-06,Sun,Primera A,Regular season,Away,D 0–0,Boyacá Patriot,Millonarios,Y,DM,90,0,0,0,0,3,2,0,0,1,2,1,4,0,0,0,,,Match Report
354,Carlos Andrés Rivas,Boyacá Patriot,2019-10-10,Thu,Primera A,Regular season,Home,L 1–2,Boyacá Patriot,Nacional,N,,22,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,,,Match Report
355,Carlos Andrés Rivas,Boyacá Patriot,2019-10-13,Sun,Primera A,Regular season,Away,L 0–1,Boyacá Patriot,Cúcuta,Y,RW,90,0,0,0,0,4,1,0,0,2,4,0,0,1,0,0,,,Match Report
356,Carlos Andrés Rivas,Boyacá Patriot,2019-10-19,Sat,Primera A,Regular season,Home,W 1–0,Boyacá Patriot,Pasto,Y,RW,82,0,0,0,0,4,0,0,0,0,1,0,2,0,0,0,,,Match Report
357,Carlos Andrés Rivas,Boyacá Patriot,2019-10-24,Thu,Primera A,Regular season,Away,L 1–2,Boyacá Patriot,Tolima,Y,RM,90,0,0,0,0,3,1,0,0,0,0,1,2,0,0,0,,,Match Report
358,Carlos Andrés Rivas,Boyacá Patriot,2019-10-29,Tue,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,Alianza,Y,,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
359,Óscar Iván Balanta,Boyacá Patriot,2019-01-25,Fri,Primera A,Apertura Regular Season,Home,W 2–1,Boyacá Patriot,Independiente,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Match Report
