,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
96,Luis Enrique Delgado,Rionegro,https://www.fbref.com//en/squads/6466f662/2019/s3927/Rionegro-Stats-Categoria-Primera-A,2019-09-13,Fri,Primera A,Regular season,Away,L 0–2,Rionegro,CA Bucaramanga,Y,GK,90,4,2,2,50.0,0,0,0,0,0,Match Report
97,Luis Enrique Delgado,Rionegro,https://www.fbref.com//en/squads/6466f662/2019/s3927/Rionegro-Stats-Categoria-Primera-A,2019-09-21,Sat,Primera A,Regular season,Home,L 1–2,Rionegro,Once Caldas,Y,GK,90,4,2,2,50.0,0,0,0,0,0,Match Report
98,Luis Enrique Delgado,Rionegro,https://www.fbref.com//en/squads/6466f662/2019/s3927/Rionegro-Stats-Categoria-Primera-A,2019-09-27,Fri,Primera A,Regular season,Away,D 1–1,Rionegro,Huila,Y,GK,90,10,1,9,90.0,0,0,0,0,0,Match Report
99,Luis Enrique Delgado,Rionegro,https://www.fbref.com//en/squads/6466f662/2019/s3927/Rionegro-Stats-Categoria-Primera-A,2019-10-01,Tue,Primera A,Regular season,Home,W 3–0,Rionegro,Jaguares,Y,GK,90,4,0,4,100.0,1,0,0,0,0,Match Report
100,Luis Enrique Delgado,Rionegro,https://www.fbref.com//en/squads/6466f662/2019/s3927/Rionegro-Stats-Categoria-Primera-A,2019-10-06,Sun,Primera A,Regular season,Away,D 1–1,Rionegro,ADU Magdalena,Y,GK,90,5,1,4,80.0,0,0,0,0,0,Match Report
101,Luis Enrique Delgado,Rionegro,https://www.fbref.com//en/squads/6466f662/2019/s3927/Rionegro-Stats-Categoria-Primera-A,2019-10-10,Thu,Primera A,Regular season,Home,D 0–0,Rionegro,La Equidad,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
102,Luis Enrique Delgado,Rionegro,https://www.fbref.com//en/squads/6466f662/2019/s3927/Rionegro-Stats-Categoria-Primera-A,2019-10-13,Sun,Primera A,Regular season,Away,L 0–1,Rionegro,Nacional,Y,GK,90,7,1,6,85.7,0,0,0,0,0,Match Report
103,Luis Enrique Delgado,Rionegro,https://www.fbref.com//en/squads/6466f662/2019/s3927/Rionegro-Stats-Categoria-Primera-A,2019-10-20,Sun,Primera A,Regular season,Home,L 1–4,Rionegro,AD Cali,Y,GK,90,4,4,0,0.0,0,0,0,0,0,Match Report
104,Luis Enrique Delgado,Rionegro,https://www.fbref.com//en/squads/6466f662/2019/s3927/Rionegro-Stats-Categoria-Primera-A,2019-10-24,Thu,Primera A,Regular season,Away,D 3–3,Rionegro,Pasto,Y,GK,90,4,3,1,25.0,0,0,0,0,0,Match Report
105,Luis Enrique Delgado,Rionegro,https://www.fbref.com//en/squads/9b9a8c22/2018/s1765/CA-Bucaramanga-Stats-Categoria-Primera-A,2018-10-20,Sat,Primera A,Regular season,Home,W 3–0,CA Bucaramanga,Boyacá Chicó,N,,18,0,0,0,,1,0,0,0,0,Match Report
106,Luis Enrique Delgado,Rionegro,https://www.fbref.com//en/squads/9b9a8c22/2018/s1765/CA-Bucaramanga-Stats-Categoria-Primera-A,2018-11-11,Sun,Primera A,Regular season,Away,L 0–1,CA Bucaramanga,Rionegro,Y,GK,90,5,1,4,80.0,0,0,0,0,0,Match Report
