,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Name,Team,Team_Href,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
63,Daniel Quiñones,Pasto,https://www.fbref.com//en/squads/72f9f06e/2021/s10991/Pasto-Stats-Categoria-Primera-A,2021-05-01,Sat,Primera A,Quarter-finals,Away,D 0–0,CD América,Millonarios,N,,32,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,,,Match Report
64,Daniel Quiñones,Pasto,https://www.fbref.com//en/squads/72f9f06e/2021/s10991/Pasto-Stats-Categoria-Primera-A,2021-05-19,Wed,Libertadores,Group stage,Home,W 3–1,co CD América,ve Dep La Guaira,Y,RB,67,0,0,0,0,1,0,0,0,1,0,0,7,1,1,0,,,Match Report
65,Daniel Quiñones,Pasto,https://www.fbref.com//en/squads/72f9f06e/2021/s10991/Pasto-Stats-Categoria-Primera-A,2021-07-27,Tue,Primera A,Finalización regular season,Away,D 0–0,Pasto,La Equidad,Y,RB,90,0,0,0,0,0,0,1,0,3,0,0,0,0,4,0,,,Match Report
66,Daniel Quiñones,Pasto,https://www.fbref.com//en/squads/72f9f06e/2021/s10991/Pasto-Stats-Categoria-Primera-A,2021-08-02,Mon,Primera A,Finalización regular season,Home,L 1–2,Pasto,Pereira,Y,RB,90,0,0,0,0,1,0,0,0,2,0,1,5,3,2,0,,,Match Report
67,Daniel Quiñones,Pasto,https://www.fbref.com//en/squads/72f9f06e/2021/s10991/Pasto-Stats-Categoria-Primera-A,2021-08-08,Sun,Primera A,Finalización regular season,Away,L 0–2,Pasto,Alianza,Y,RB,90,0,0,0,0,2,0,0,0,1,0,1,3,1,0,0,,,Match Report
68,Daniel Quiñones,Pasto,https://www.fbref.com//en/squads/72f9f06e/2021/s10991/Pasto-Stats-Categoria-Primera-A,2021-08-13,Fri,Primera A,Finalización regular season,Away,L 0–1,Pasto,Tolima,Y,RB,90,0,0,0,0,1,1,1,0,2,1,0,0,1,0,0,,,Match Report
69,Daniel Quiñones,Pasto,https://www.fbref.com//en/squads/72f9f06e/2021/s10991/Pasto-Stats-Categoria-Primera-A,2021-08-22,Sun,Primera A,Finalización regular season,Home,L 0–2,Pasto,Envigado,Y,RB,89,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,,,Match Report
70,Daniel Quiñones,Pasto,https://www.fbref.com//en/squads/72f9f06e/2021/s10991/Pasto-Stats-Categoria-Primera-A,2021-08-29,Sun,Primera A,Finalización regular season,Away,D 0–0,Pasto,Boyacá Patriot,Y,RB,90,0,0,0,0,1,1,0,0,4,0,0,0,1,3,0,,,Match Report
71,Daniel Quiñones,Pasto,https://www.fbref.com//en/squads/72f9f06e/2021/s10991/Pasto-Stats-Categoria-Primera-A,2021-09-05,Sun,Primera A,Finalización regular season,Home,W 2–0,Pasto,AD Cali,Y,RB,90,0,0,0,0,1,0,1,0,2,0,0,2,0,2,0,,,Match Report
72,Daniel Quiñones,Pasto,https://www.fbref.com//en/squads/72f9f06e/2021/s10991/Pasto-Stats-Categoria-Primera-A,2021-09-13,Mon,Primera A,Finalización regular season,Away,W 2–1,Pasto,Deportes Quindío,Y,RB,90,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,,,Match Report
