,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
42,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-02-10,Sat,Primera Div,Torneo Apertura,Home,W 3–2,Sol de América,Santaní,Y,,90,,2,,,0,0,0,0,0,Match Report
43,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-02-24,Sat,Primera Div,Torneo Apertura,Home,W 4–1,Sol de América,3 de Febrero,Y,,90,,1,,,0,0,0,0,0,Match Report
44,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-03-02,Fri,Primera Div,Torneo Apertura,Away,D 1–1,Sol de América,Nacional,Y,,90,,1,,,0,0,0,0,0,Match Report
45,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-03-09,Fri,Primera Div,Torneo Apertura,Away,W 2–1,Sol de América,Libertad,Y,,90,,1,,,0,0,0,0,0,Match Report
46,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-03-13,Tue,Primera Div,Torneo Apertura,Home,W 5–1,Sol de América,Capiatá,Y,,90,,1,,,0,0,0,0,0,Match Report
47,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-03-19,Mon,Primera Div,Torneo Apertura,Away,D 3–3,Sol de América,Olimpia,Y,,28,,,,,0,0,0,0,0,Match Report
48,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-04-01,Sun,Primera Div,Torneo Apertura,Away,D 1–1,Sol de América,General Díaz,Y,,90,,1,,,0,0,0,0,0,Match Report
49,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-04-08,Sun,Primera Div,Torneo Apertura,Home,W 3–1,Sol de América,Sport Luqueño,Y,,90,,1,,,0,0,0,0,0,Match Report
50,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-04-12,Thu,Sudamericana,First stage,Home,W 2–0,py Sol de América,co Independiente,Y,GK,90,8,0,8,100.0,1,0,0,0,0,Match Report
51,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-04-16,Mon,Primera Div,Torneo Apertura,Home,D 0–0,Sol de América,Guaraní,Y,,90,,0,,,1,0,0,0,0,Match Report
52,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-04-23,Mon,Primera Div,Torneo Apertura,Away,L 0–2,Sol de América,Santaní,Y,,90,,2,,,0,0,0,0,0,Match Report
53,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-04-27,Fri,Primera Div,Torneo Apertura,Home,L 0–3,Sol de América,Cerro Porteño,Y,,90,,3,,,0,0,0,0,0,Match Report
54,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-05-03,Thu,Primera Div,Torneo Apertura,Away,L 1–2,Sol de América,3 de Febrero,Y,,90,,,,,,,,,,Match Report
55,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-05-10,Thu,Sudamericana,First stage,Away,L 1–3,py Sol de América,co Independiente,Y,GK,90,7,3,5,71.4,0,1,1,0,0,Match Report
