,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
76,Wuilker Faríñez,Millonarios,2018-03-25,Sun,Primera A,Apertura Regular Season,Home,D 1–1,Millonarios,Jaguares,Y,GK,90,3,1,3,100.0,0,1,1,0,0,Match Report
77,Wuilker Faríñez,Millonarios,2018-03-29,Thu,Primera A,Apertura Regular Season,Away,W 1–0,Millonarios,Once Caldas,Y,GK,90,4,0,4,100.0,1,0,0,0,0,Match Report
78,Wuilker Faríñez,Millonarios,2018-04-01,Sun,Primera A,Apertura Regular Season,Home,W 4–1,Millonarios,CA Bucaramanga,Y,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
79,Wuilker Faríñez,Millonarios,2018-04-07,Sat,Primera A,Apertura Regular Season,Away,D 0–0,Millonarios,La Equidad,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
80,Wuilker Faríñez,Millonarios,2018-04-10,Tue,Primera A,Apertura Regular Season,Home,W 2–0,Millonarios,Pasto,Y,GK,90,3,0,3,100.0,1,1,0,0,1,Match Report
81,Wuilker Faríñez,Millonarios,2018-04-14,Sat,Primera A,Apertura Regular Season,Away,L 1–2,Millonarios,Leones FC,Y,GK,90,4,2,2,50.0,0,0,0,0,0,Match Report
82,Wuilker Faríñez,Millonarios,2018-04-17,Tue,Libertadores,Group stage,Home,W 4–0,co Millonarios,ve Deportivo Lara,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
83,Wuilker Faríñez,Millonarios,2018-04-21,Sat,Primera A,Apertura Regular Season,Away,L 0–1,Millonarios,Tolima,Y,GK,90,5,1,4,80.0,0,0,0,0,0,Match Report
84,Wuilker Faríñez,Millonarios,2018-04-24,Tue,Libertadores,Group stage,Away,L 1–2,co Millonarios,ve Deportivo Lara,Y,GK,90,2,2,1,50.0,0,1,1,0,0,Match Report
85,Wuilker Faríñez,Millonarios,2018-04-28,Sat,Primera A,Apertura Regular Season,Home,W 1–0,Millonarios,Huila,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
86,Wuilker Faríñez,Millonarios,2018-05-02,Wed,Primera A,Apertura Regular Season,Home,W 1–0,Millonarios,Envigado,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
87,Wuilker Faríñez,Millonarios,2018-05-06,Sun,Primera A,Apertura Regular Season,Away,L 0–1,Millonarios,Santa Fe,Y,GK,90,8,1,7,87.5,0,0,0,0,0,Match Report
88,Wuilker Faríñez,Millonarios,2018-05-17,Thu,Libertadores,Group stage,Home,D 1–1,co Millonarios,ar Independiente,Y,GK,90,6,1,5,83.3,0,0,0,0,0,Match Report
89,Wuilker Faríñez,Millonarios,2018-05-24,Thu,Libertadores,Group stage,Away,W 1–0,co Millonarios,br Corinthians,Y,GK,90,6,0,6,100.0,1,0,0,0,0,Match Report
90,Wuilker Faríñez,Millonarios,2018-07-22,Sun,Primera A,Regular season,Home,D 2–2,Millonarios,Boyacá Chicó,Y,GK,90,2,2,0,0.0,0,0,0,0,0,Match Report
91,Wuilker Faríñez,Millonarios,2018-07-26,Thu,Sudamericana,Second stage,Away,D 1–1,co Millonarios,py General Díaz,Y,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
92,Wuilker Faríñez,Millonarios,2018-07-29,Sun,Primera A,Regular season,Away,W 2–0,Millonarios,Boyacá Patriot,Y,GK,90,3,0,3,100.0,1,0,0,0,0,Match Report
93,Wuilker Faríñez,Millonarios,2018-08-04,Sat,Primera A,Regular season,Home,L 0–1,Millonarios,Independiente,Y,GK,90,5,1,4,80.0,0,0,0,0,0,Match Report
94,Wuilker Faríñez,Millonarios,2018-08-12,Sun,Primera A,Regular season,Away,D 1–1,Millonarios,Nacional,Y,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
95,Wuilker Faríñez,Millonarios,2018-08-15,Wed,Sudamericana,Second stage,Home,W 4–0,co Millonarios,py General Díaz,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
96,Wuilker Faríñez,Millonarios,2018-08-19,Sun,Primera A,Regular season,Home,D 0–0,Millonarios,AD Cali,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
97,Wuilker Faríñez,Millonarios,2018-08-25,Sat,Primera A,Regular season,Away,W 2–0,Millonarios,CD América,Y,GK,90,5,0,5,100.0,1,0,0,0,0,Match Report
98,Wuilker Faríñez,Millonarios,2018-09-01,Sat,Primera A,Regular season,Home,D 1–1,Millonarios,Rionegro,Y,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
99,Wuilker Faríñez,Millonarios,2018-09-07,Fri,Friendlies (M),Friendlies (M),Home,L 1–2,ve Venezuela,co Colombia,Y,GK,90,,2,,,0,0,0,0,0,Match Report
100,Wuilker Faríñez,Millonarios,2018-09-15,Sat,Primera A,Regular season,Away,W 2–1,Millonarios,Jaguares,Y,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
101,Wuilker Faríñez,Millonarios,2018-09-18,Tue,Sudamericana,Round of 16,Away,D 0–0,co Millonarios,co Santa Fe,Y,GK,90,3,0,3,100.0,1,0,0,0,0,Match Report
102,Wuilker Faríñez,Millonarios,2018-09-22,Sat,Primera A,Regular season,Home,D 2–2,Millonarios,Once Caldas,Y,GK,90,7,2,5,71.4,0,0,0,0,0,Match Report
103,Wuilker Faríñez,Millonarios,2018-09-29,Sat,Primera A,Regular season,Away,L 1–2,Millonarios,CA Bucaramanga,Y,GK,90,5,2,3,60.0,0,0,0,0,0,Match Report
104,Wuilker Faríñez,Millonarios,2018-10-02,Tue,Sudamericana,Round of 16,Home,D 0 (3)–0 (5),co Millonarios,co Santa Fe,Y,GK,120,2,0,2,100.0,1,0,0,0,0,Match Report
105,Wuilker Faríñez,Millonarios,2018-10-16,Tue,Friendlies (M),Friendlies (M),Away,W 2–0,ve Venezuela,ae United Arab Emirates,Y,GK,90,,0,,,1,1,0,0,1,Match Report
106,Wuilker Faríñez,Millonarios,2018-10-18,Thu,Primera A,Regular season,Home,W 1–0,Millonarios,Leones FC,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
107,Wuilker Faríñez,Millonarios,2018-10-21,Sun,Primera A,Regular season,Away,W 2–1,Millonarios,Envigado,Y,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
108,Wuilker Faríñez,Millonarios,2018-10-27,Sat,Primera A,Regular season,Home,D 1–1,Millonarios,Tolima,Y,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
109,Wuilker Faríñez,Millonarios,2018-11-03,Sat,Primera A,Regular season,Away,L 0–1,Millonarios,Huila,Y,GK,90,1,1,0,0.0,0,0,0,0,0,Match Report
110,Wuilker Faríñez,Millonarios,2018-11-11,Sun,Primera A,Regular season,Home,L 0–3,Millonarios,Santa Fe,Y,GK,90,6,3,3,50.0,0,0,0,0,0,Match Report
111,Wuilker Faríñez,Millonarios,2018-11-20,Tue,Friendlies (M),Friendlies (M),Away,D 1–1,ve Venezuela,ir IR Iran,Y,GK,90,,1,,,0,0,0,0,0,Match Report
112,Ramiro Sanchez,Millonarios,2017-02-12,Sun,Primera A,Apertura Regular Season,Home,W 3–0,Millonarios,CA Bucaramanga,Y,GK,90,3,0,3,100.0,1,0,0,0,0,Match Report
113,Ramiro Sanchez,Millonarios,2017-02-19,Sun,Primera A,Apertura Regular Season,Away,D 0–0,Millonarios,Rionegro,Y,GK,90,0,0,0,,1,0,0,0,0,Match Report
114,Ramiro Sanchez,Millonarios,2017-02-22,Wed,Primera A,Apertura Regular Season,Home,W 3–0,Millonarios,Tolima,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
115,Ramiro Sanchez,Millonarios,2017-02-28,Tue,Primera A,Apertura Regular Season,Home,W 1–0,Millonarios,La Equidad,Y,GK,90,3,0,2,100.0,1,0,0,0,0,Match Report
116,Ramiro Sanchez,Millonarios,2017-03-05,Sun,Primera A,Apertura Regular Season,Away,L 0–1,Millonarios,Jaguares,Y,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
117,Ramiro Sanchez,Millonarios,2017-03-11,Sat,Primera A,Apertura Regular Season,Home,W 3–0,Millonarios,CD América,Y,GK,90,4,0,4,100.0,1,0,0,0,0,Match Report
118,Ramiro Sanchez,Millonarios,2017-03-19,Sun,Primera A,Apertura Regular Season,Home,W 3–0,Millonarios,Santa Fe,Y,GK,90,3,0,3,100.0,1,0,0,0,0,Match Report
119,Ramiro Sanchez,Millonarios,2017-03-25,Sat,Primera A,Apertura Regular Season,Away,L 1–2,Millonarios,Santa Fe,Y,GK,90,5,2,3,60.0,0,0,0,0,0,Match Report
120,Ramiro Sanchez,Millonarios,2017-03-29,Wed,Primera A,Apertura Regular Season,Away,D 1–1,Millonarios,Junior,Y,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
121,Ramiro Sanchez,Millonarios,2017-04-02,Sun,Primera A,Apertura Regular Season,Away,L 0–2,Millonarios,Alianza,Y,GK,90,3,2,1,33.3,0,0,0,0,0,Match Report
122,Ramiro Sanchez,Millonarios,2017-04-07,Fri,Primera A,Apertura Regular Season,Home,L 0–1,Millonarios,Nacional,Y,GK,90,1,1,0,0.0,0,0,0,0,0,Match Report
123,Ramiro Sanchez,Millonarios,2017-04-15,Sat,Primera A,Apertura Regular Season,Away,L 1–2,Millonarios,Pasto,Y,GK,90,4,2,2,50.0,0,0,0,0,0,Match Report
124,Ramiro Sanchez,Millonarios,2017-04-22,Sat,Primera A,Apertura Regular Season,Away,W 2–1,Millonarios,Envigado,Y,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
125,Ramiro Sanchez,Millonarios,2017-04-30,Sun,Primera A,Apertura Regular Season,Home,W 2–0,Millonarios,Huila,Y,GK,86,3,0,3,100.0,1,0,0,0,0,Match Report
126,Ramiro Sanchez,Millonarios,2017-11-02,Thu,Primera A,Regular season,Home,D 1–1,Millonarios,Expreso Rojo,N,,9,1,0,1,100.0,0,0,0,0,0,Match Report
127,Ramiro Sanchez,Millonarios,2017-11-05,Sun,Primera A,Regular season,Away,W 2–1,Millonarios,Boyacá Patriot,Y,GK,90,0,1,0,,0,1,1,0,0,Match Report
