,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Name,Team,Team_Href,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
29,Jesús Murillo,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-11-15,Mon,Primera A,Finalización regular season,Home,W 2–1,Once Caldas,Santa Fe,Y,RB,90,0,0,0,0,1,0,0,0,1,1,0,4,0,1,0,,,Match Report
30,Jesús Murillo,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-11-21,Sun,Primera A,Finalización regular season,Away,D 0–0,Once Caldas,AD Cali,Y,RB,90,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,,,Match Report
31,Jesús Murillo,Once Caldas,https://www.fbref.com//en/squads/b281fa3b/2020/s10076/Junior-Stats-Categoria-Primera-A,2020-09-22,Tue,Libertadores,Group stage,Home,W 4–1,co Junior,ec Independiente,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
32,Jesús Murillo,Once Caldas,https://www.fbref.com//en/squads/b281fa3b/2020/s10076/Junior-Stats-Categoria-Primera-A,2020-12-09,Wed,Sudamericana,Quarter-finals,Home,L 1–2,co Junior,cl Coquimbo Unido,Y,LB,90,0,0,0,0,0,0,0,0,1,1,1,0,2,2,0,,,Match Report
33,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-01-25,Mon,Primera A,Apertura regular season,Home,L 1–2,Once Caldas,Junior,Y,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,,,Match Report
34,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-02-01,Mon,Primera A,Apertura regular season,Away,L 3–4,Once Caldas,Millonarios,Y,CB,90,0,0,0,0,1,0,0,0,0,1,0,1,3,1,0,,,Match Report
35,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-02-06,Sat,Primera A,Apertura regular season,Home,W 3–1,Once Caldas,Envigado,Y,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Match Report
36,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-02-12,Fri,Primera A,Apertura regular season,Away,D 0–0,Once Caldas,Alianza,Y,CB,90,0,0,0,0,2,0,1,0,3,2,0,0,1,2,0,,,Match Report
37,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-03-06,Sat,Primera A,Apertura regular season,Home,D 0–0,Once Caldas,AD Cali,Y,RB,90,0,0,0,0,3,1,1,0,1,1,0,2,2,1,0,,,Match Report
38,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-03-20,Sat,Primera A,Apertura regular season,Home,D 1–1,Once Caldas,CD América,Y,CB,51,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,,,Match Report
39,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-03-31,Wed,Primera A,Apertura regular season,Away,D 2–2,Once Caldas,Rionegro,Y,LB,90,0,0,0,0,0,0,0,0,2,2,0,1,0,2,0,,,Match Report
40,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-04-05,Mon,Primera A,Apertura regular season,Home,L 1–2,Once Caldas,Jaguares,Y,LB,90,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,,,Match Report
41,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-04-13,Tue,Primera A,Apertura regular season,Away,D 1–1,Once Caldas,Boyacá Patriot,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,Match Report
42,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-04-18,Sun,Primera A,Apertura regular season,Home,W 2–0,Once Caldas,Independiente,Y,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,,,Match Report
43,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-07-19,Mon,Primera A,Finalización regular season,Home,W 1–0,Once Caldas,Atlético Huila,Y,CB,90,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,,,Match Report
44,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-07-24,Sat,Primera A,Finalización regular season,Away,D 1–1,Once Caldas,Jaguares,Y,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,,,Match Report
45,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-08-01,Sun,Primera A,Finalización regular season,Home,L 0–2,Once Caldas,Millonarios,Y,CB,51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,Match Report
46,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-08-21,Sat,Primera A,Finalización regular season,Away,L 2–4,Once Caldas,Junior,Y,CB,90,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,,,Match Report
47,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-08-27,Fri,Primera A,Finalización regular season,Away,L 1–2,Once Caldas,Deportes Quindío,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,Match Report
48,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-09-05,Sun,Primera A,Finalización regular season,Home,D 1–1,Once Caldas,CA Bucaramanga,Y,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,,Match Report
49,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-09-11,Sat,Primera A,Finalización regular season,Home,L 2–3,Once Caldas,Rionegro,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,,,Match Report
50,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-09-17,Fri,Primera A,Finalización regular season,Away,L 1–3,Once Caldas,Independiente,Y,CB,90,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,Match Report
51,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-10-09,Sat,Primera A,Finalización regular season,Home,L 0–2,Once Caldas,Tolima,N,,45,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,,,Match Report
52,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-10-16,Sat,Primera A,Finalización regular season,Away,L 0–3,Once Caldas,Pereira,Y*,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,,,Match Report
53,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-10-21,Thu,Primera A,Finalización regular season,Home,W 2–1,Once Caldas,La Equidad,Y,CB,90,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,,,Match Report
54,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-10-27,Wed,Primera A,Finalización regular season,Away,L 0–2,Once Caldas,Nacional,Y,CB,90,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,,,Match Report
55,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-10-31,Sun,Primera A,Finalización regular season,Home,D 1–1,Once Caldas,Boyacá Patriot,Y,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,,,Match Report
56,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-11-06,Sat,Primera A,Finalización regular season,Away,W 2–1,Once Caldas,Envigado,Y,CB,90,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,,,Match Report
57,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-11-15,Mon,Primera A,Finalización regular season,Home,W 2–1,Once Caldas,Santa Fe,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
58,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-11-21,Sun,Primera A,Finalización regular season,Away,D 0–0,Once Caldas,AD Cali,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,,,Match Report
59,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/6045b728/2020/s10076/Pereira-Stats-Categoria-Primera-A,2020-01-26,Sun,Primera A,First stage,Away,L 0–2,Pereira,Nacional,Y,DM,90,0,0,0,0,0,0,0,0,1,1,0,0,1,6,0,,,Match Report
60,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/6045b728/2020/s10076/Pereira-Stats-Categoria-Primera-A,2020-02-02,Sun,Primera A,First stage,Home,W 2–0,Pereira,Cúcuta,Y,CB,90,0,0,0,0,0,0,0,0,3,2,1,1,1,1,0,,,Match Report
61,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/6045b728/2020/s10076/Pereira-Stats-Categoria-Primera-A,2020-02-18,Tue,Primera A,First stage,Home,W 1–0,Pereira,Jaguares,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,Match Report
62,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/6045b728/2020/s10076/Pereira-Stats-Categoria-Primera-A,2020-02-22,Sat,Primera A,First stage,Away,W 1–0,Pereira,Boyacá Chicó,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,,,Match Report
63,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/6045b728/2020/s10076/Pereira-Stats-Categoria-Primera-A,2020-03-01,Sun,Primera A,First stage,Home,L 1–3,Pereira,Once Caldas,Y,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,,,Match Report
64,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/6045b728/2020/s10076/Pereira-Stats-Categoria-Primera-A,2020-03-06,Fri,Primera A,First stage,Away,D 2–2,Pereira,AD Cali,Y,CB,90,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,,,Match Report
65,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/6045b728/2020/s10076/Pereira-Stats-Categoria-Primera-A,2020-10-03,Sat,Primera A,First stage,Home,D 0–0,Pereira,Tolima,Y,CB,90,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,,,Match Report
66,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/6045b728/2020/s10076/Pereira-Stats-Categoria-Primera-A,2020-10-06,Tue,Primera A,First stage,Away,W 3–0,Pereira,Once Caldas,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Match Report
67,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/6045b728/2020/s10076/Pereira-Stats-Categoria-Primera-A,2020-10-10,Sat,Primera A,First stage,Home,D 1–1,Pereira,Envigado,Y,CB,90,0,0,0,0,0,0,0,0,2,1,0,0,1,3,0,,,Match Report
68,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/6045b728/2020/s10076/Pereira-Stats-Categoria-Primera-A,2020-10-15,Thu,Primera A,First stage,Away,L 0–1,Pereira,CA Bucaramanga,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,,,Match Report
69,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/6045b728/2020/s10076/Pereira-Stats-Categoria-Primera-A,2020-10-18,Sun,Primera A,First stage,Home,L 0–2,Pereira,Junior,Y,CB,90,0,0,0,0,1,0,0,0,2,2,0,0,2,1,0,,,Match Report
70,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/6045b728/2020/s10076/Pereira-Stats-Categoria-Primera-A,2020-10-26,Mon,Primera A,First stage,Away,L 0–1,Pereira,Rionegro,Y,CB,90,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,,,Match Report
71,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/6045b728/2020/s10076/Pereira-Stats-Categoria-Primera-A,2020-11-02,Mon,Primera A,First stage,Home,L 0–1,Pereira,CD América,Y,CB,90,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,,,Match Report
72,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/6045b728/2020/s10076/Pereira-Stats-Categoria-Primera-A,2020-11-07,Sat,Primera A,First stage,Away,L 0–1,Pereira,Boyacá Patriot,Y,CB,49,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,Match Report
73,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/6045b728/2020/s10076/Pereira-Stats-Categoria-Primera-A,2020-11-27,Fri,Primera A,Liguilla,Away,W 2–1,Pereira,Independiente,N,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
74,Yoiver González,Once Caldas,https://www.fbref.com//en/squads/6045b728/2020/s10076/Pereira-Stats-Categoria-Primera-A,2020-12-09,Wed,Primera A,Liguilla,Away,W 1–0,Pereira,Envigado,N,,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Match Report
75,Juan David Pérez,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-01-30,Sat,Primera A,Apertura regular season,Home,L 0–2,Rionegro,Santa Fe,N,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
76,Juan David Pérez,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-02-03,Wed,Primera A,Apertura regular season,Away,W 2–1,Rionegro,Alianza,Y,AM,60,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,,,Match Report
77,Juan David Pérez,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-02-09,Tue,Primera A,Apertura regular season,Home,D 1–1,Rionegro,Pasto,Y,AM,56,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,,,Match Report
78,Juan David Pérez,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-02-13,Sat,Primera A,Apertura regular season,Away,L 0–1,Rionegro,AD Cali,N,,14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,Match Report
79,Juan David Pérez,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-03-19,Fri,Primera A,Apertura regular season,Away,W 2–0,Rionegro,Jaguares,N,,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,Match Report
80,Juan David Pérez,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-03-25,Thu,Primera A,Apertura regular season,Home,D 0–0,Rionegro,Millonarios,N,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
81,Juan David Pérez,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-03-28,Sun,Primera A,Apertura regular season,Away,L 1–2,Rionegro,Boyacá Patriot,N,,30,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,Match Report
