,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
36,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-02-18,Sun,Primera A,Apertura Regular Season,Home,W 1–0,Huila,Junior,Y,GK,90,3,0,3,100.0,1,0,0,0,0,Match Report
37,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-02-25,Sun,Primera A,Apertura Regular Season,Away,L 0–1,Huila,Once Caldas,Y,GK,90,1,1,0,0.0,0,0,0,0,0,Match Report
38,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-03-03,Sat,Primera A,Apertura Regular Season,Home,W 3–1,Huila,La Equidad,Y,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
39,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-03-06,Tue,Primera A,Apertura Regular Season,Away,D 0–0,Huila,Leones FC,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
40,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-03-17,Sat,Primera A,Apertura Regular Season,Away,W 1–0,Huila,Santa Fe,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
41,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-03-25,Sun,Primera A,Apertura Regular Season,Home,W 2–0,Huila,Boyacá Patriot,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
42,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-03-28,Wed,Primera A,Apertura Regular Season,Away,L 0–1,Huila,Nacional,Y,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
43,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-03-31,Sat,Primera A,Apertura Regular Season,Home,W 4–0,Huila,CD América,Y,GK,90,5,0,5,100.0,1,0,0,0,0,Match Report
44,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-04-04,Wed,Primera A,Apertura Regular Season,Home,D 0–0,Huila,Tolima,Y,GK,90,3,0,3,100.0,1,0,0,0,0,Match Report
45,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-04-07,Sat,Primera A,Apertura Regular Season,Away,L 1–2,Huila,Alianza,Y,GK,90,3,2,2,66.7,0,1,1,0,0,Match Report
