,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,Name,Team,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
714,Víctor Castillo,CA Bucaramanga,2018-02-11,Sun,Primera A,Apertura Regular Season,Home,L 1–2,CA Bucaramanga,Once Caldas,Y,DM,53,0,0,0,0,0,0,1,0,2,0,0,0,0,3,1,,,Match Report
715,Víctor Castillo,CA Bucaramanga,2018-03-22,Thu,Primera A,Apertura Regular Season,Home,D 0–0,CA Bucaramanga,Nacional,Y,DM,90,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,,,Match Report
716,Víctor Castillo,CA Bucaramanga,2018-03-25,Sun,Primera A,Apertura Regular Season,Home,W 4–1,CA Bucaramanga,Alianza,Y,DM,90,0,0,0,0,0,0,0,0,5,2,0,0,2,1,0,,,Match Report
717,Víctor Castillo,CA Bucaramanga,2018-03-29,Thu,Primera A,Apertura Regular Season,Away,W 1–0,CA Bucaramanga,Jaguares,Y,DM,45,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,Match Report
718,Víctor Castillo,CA Bucaramanga,2018-04-21,Sat,Primera A,Apertura Regular Season,Home,L 2–4,CA Bucaramanga,Independiente,Y,DM,82,0,0,0,0,1,0,1,0,3,0,0,0,2,1,0,,,Match Report
719,Víctor Castillo,CA Bucaramanga,2018-04-27,Fri,Primera A,Apertura Regular Season,Away,W 1–0,CA Bucaramanga,AD Cali,Y,DM,90,0,0,0,0,0,0,1,0,3,0,0,0,2,1,0,,,Match Report
720,Víctor Castillo,CA Bucaramanga,2018-05-06,Sun,Primera A,Apertura Regular Season,Home,D 2–2,CA Bucaramanga,Rionegro,Y,DM,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,Match Report
721,Víctor Castillo,CA Bucaramanga,2018-08-04,Sat,Primera A,Regular season,Home,L 0–2,CA Bucaramanga,La Equidad,N,,35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,Match Report
722,Henry Pernía,CA Bucaramanga,2018-01-27,Sat,Liga FUTVE,Regular Season,Home,W 3–2,Deportivo Lara,Atlé Venezuela,Y*,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
723,Henry Pernía,CA Bucaramanga,2018-02-11,Sun,Liga FUTVE,Regular Season,Home,D 3–3,Deportivo Lara,Zulia,Y*,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
724,Henry Pernía,CA Bucaramanga,2018-02-25,Sun,Liga FUTVE,Regular Season,Home,L 0–1,Deportivo Lara,Dep La Guaira,Y*,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
725,Henry Pernía,CA Bucaramanga,2018-03-01,Thu,Libertadores,Group stage,Home,W 1–0,ve Deportivo Lara,ar Independiente,Y*,CB,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Match Report
726,Henry Pernía,CA Bucaramanga,2018-03-09,Fri,Liga FUTVE,Regular Season,Home,D 0–0,Deportivo Lara,Carabobo,Y*,,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
727,Henry Pernía,CA Bucaramanga,2018-03-14,Wed,Libertadores,Group stage,Away,L 0–2,ve Deportivo Lara,br Corinthians,Y*,CB,90,0,0,0,0,0,0,1,0,1,2,0,0,1,1,1,0,0,Match Report
728,Henry Pernía,CA Bucaramanga,2018-04-03,Tue,Liga FUTVE,Regular Season,Home,W 2–0,Deportivo Lara,Trujillanos,Y*,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
729,Henry Pernía,CA Bucaramanga,2018-04-07,Sat,Liga FUTVE,Regular Season,Away,L 1–2,Deportivo Lara,Estud Mérida,Y*,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
730,Henry Pernía,CA Bucaramanga,2018-04-17,Tue,Libertadores,Group stage,Away,L 0–4,ve Deportivo Lara,co Millonarios,Y*,CB,90,0,0,0,0,0,0,0,0,0,1,0,2,0,5,0,0,0,Match Report
731,Henry Pernía,CA Bucaramanga,2018-04-24,Tue,Libertadores,Group stage,Home,W 2–1,ve Deportivo Lara,co Millonarios,N,,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
732,Henry Pernía,CA Bucaramanga,2018-04-28,Sat,Liga FUTVE,Regular Season,Home,W 1–0,Deportivo Lara,Acad Pr Cabello,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
733,Henry Pernía,CA Bucaramanga,2018-05-06,Sun,Liga FUTVE,Regular Season,Away,D 1–1,Deportivo Lara,Mineros,N,,8,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
734,Henry Pernía,CA Bucaramanga,2018-05-19,Sat,Liga FUTVE,Regular Season,Away,W 2–0,Deportivo Lara,Metropolitanos,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
735,Henry Pernía,CA Bucaramanga,2018-05-24,Thu,Libertadores,Group stage,Away,L 0–2,ve Deportivo Lara,ar Independiente,Y*,CB,69,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,Match Report
736,Henry Pernía,CA Bucaramanga,2018-07-21,Sat,Primera A,Regular season,Home,D 0–0,CA Bucaramanga,Junior,Y,CB,90,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,,,Match Report
737,Henry Pernía,CA Bucaramanga,2018-07-27,Fri,Primera A,Regular season,Away,L 1–2,CA Bucaramanga,Once Caldas,Y,CB,90,0,0,0,0,1,0,0,0,1,2,0,0,0,5,0,,,Match Report
738,Henry Pernía,CA Bucaramanga,2018-08-04,Sat,Primera A,Regular season,Home,L 0–2,CA Bucaramanga,La Equidad,Y,CB,90,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,,,Match Report
739,Henry Pernía,CA Bucaramanga,2018-09-16,Sun,Primera A,Regular season,Away,W 2–1,CA Bucaramanga,Alianza,N,,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
740,Henry Pernía,CA Bucaramanga,2018-09-21,Fri,Primera A,Regular season,Home,W 2–1,CA Bucaramanga,Jaguares,Y,CB,90,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,,,Match Report
741,Yilmar Filigrana,CA Bucaramanga,2018-02-18,Sun,Primera A,Apertura Regular Season,Home,D 2–2,CA Bucaramanga,Leones FC,N,,35,1,0,0,0,1,1,0,0,2,1,0,2,1,0,0,,,Match Report
742,Yilmar Filigrana,CA Bucaramanga,2018-02-25,Sun,Primera A,Apertura Regular Season,Away,W 1–0,CA Bucaramanga,Tolima,N,,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Match Report
743,Yilmar Filigrana,CA Bucaramanga,2018-03-04,Sun,Primera A,Apertura Regular Season,Home,W 1–0,CA Bucaramanga,Santa Fe,N,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
744,Yilmar Filigrana,CA Bucaramanga,2018-03-08,Thu,Primera A,Apertura Regular Season,Away,L 0–1,CA Bucaramanga,Boyacá Patriot,N,,23,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,,,Match Report
745,Yilmar Filigrana,CA Bucaramanga,2018-03-18,Sun,Primera A,Apertura Regular Season,Away,L 1–2,CA Bucaramanga,CD América,Y,AM,56,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,,,Match Report
746,Yilmar Filigrana,CA Bucaramanga,2018-03-22,Thu,Primera A,Apertura Regular Season,Home,D 0–0,CA Bucaramanga,Nacional,N,,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Match Report
747,Yilmar Filigrana,CA Bucaramanga,2018-03-25,Sun,Primera A,Apertura Regular Season,Home,W 4–1,CA Bucaramanga,Alianza,Y,AM,85,1,0,0,0,2,1,0,0,2,0,0,2,2,0,0,,,Match Report
748,Yilmar Filigrana,CA Bucaramanga,2018-03-29,Thu,Primera A,Apertura Regular Season,Away,W 1–0,CA Bucaramanga,Jaguares,Y,AM,90,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,,,Match Report
749,Yilmar Filigrana,CA Bucaramanga,2018-04-07,Sat,Primera A,Apertura Regular Season,Home,W 3–1,CA Bucaramanga,Pasto,Y,AM,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
750,Yilmar Filigrana,CA Bucaramanga,2018-07-21,Sat,Primera A,Regular season,Home,D 0–0,CA Bucaramanga,Junior,N,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Match Report
751,Yilmar Filigrana,CA Bucaramanga,2018-07-27,Fri,Primera A,Regular season,Away,L 1–2,CA Bucaramanga,Once Caldas,N,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
752,Yilmar Filigrana,CA Bucaramanga,2018-08-04,Sat,Primera A,Regular season,Home,L 0–2,CA Bucaramanga,La Equidad,N,,18,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,,,Match Report
753,Yilmar Filigrana,CA Bucaramanga,2018-08-11,Sat,Primera A,Regular season,Away,W 1–0,CA Bucaramanga,Leones FC,N,,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Match Report
754,Yilmar Filigrana,CA Bucaramanga,2018-10-28,Sun,Primera A,Regular season,Away,L 0–2,CA Bucaramanga,Independiente,N,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
755,Maximiliano Núñez,CA Bucaramanga,2018-01-27,Sat,Primera Div,Matchweek 13,Away,D 1–1,Patronato,Lanús,N,,27,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Match Report
756,Maximiliano Núñez,CA Bucaramanga,2018-02-02,Fri,Primera Div,Matchweek 14,Home,D 0–0,Patronato,Godoy Cruz,Y,RM,61,0,0,0,0,1,1,0,0,0,1,0,6,0,1,0,0,0,Match Report
757,Maximiliano Núñez,CA Bucaramanga,2018-02-24,Sat,Primera Div,Matchweek 17,Away,L 0–1,Patronato,Defensa y Just,N,,45,0,0,0,0,2,1,0,0,0,1,0,5,0,0,0,0,0,Match Report
758,Maximiliano Núñez,CA Bucaramanga,2018-03-02,Fri,Primera Div,Matchweek 18,Away,D 2–2,Patronato,Belgrano,N,,29,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,Match Report
759,Maximiliano Núñez,CA Bucaramanga,2018-03-18,Sun,Primera Div,Matchweek 20,Away,L 0–5,Patronato,Racing Club,Y,RW,69,0,0,0,0,1,0,0,0,0,1,1,4,0,0,0,0,0,Match Report
760,Maximiliano Núñez,CA Bucaramanga,2018-04-01,Sun,Primera Div,Matchweek 21,Home,W 3–0,Patronato,Rosario Cent,N,,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
761,Maximiliano Núñez,CA Bucaramanga,2018-04-23,Mon,Primera Div,Matchweek 24,Away,L 0–4,Patronato,Colón,N,,45,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,Match Report
762,Maximiliano Núñez,CA Bucaramanga,2018-08-04,Sat,Primera A,Regular season,Home,L 0–2,CA Bucaramanga,La Equidad,Y,AM,90,0,0,0,0,1,0,0,0,0,2,2,10,0,0,0,,,Match Report
763,Maximiliano Núñez,CA Bucaramanga,2018-08-11,Sat,Primera A,Regular season,Away,W 1–0,CA Bucaramanga,Leones FC,Y,AM,75,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,,,Match Report
764,Maximiliano Núñez,CA Bucaramanga,2018-08-18,Sat,Primera A,Regular season,Home,L 0–2,CA Bucaramanga,Tolima,Y,LM,65,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,,,Match Report
765,Maximiliano Núñez,CA Bucaramanga,2018-08-25,Sat,Primera A,Regular season,Away,D 1–1,CA Bucaramanga,Santa Fe,N,,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Match Report
766,Maximiliano Núñez,CA Bucaramanga,2018-09-02,Sun,Primera A,Regular season,Home,W 2–1,CA Bucaramanga,Boyacá Patriot,Y,AM,62,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,,,Match Report
767,Maximiliano Núñez,CA Bucaramanga,2018-09-05,Wed,Primera A,Regular season,Away,W 3–2,CA Bucaramanga,Nacional,N,,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Match Report
768,Maximiliano Núñez,CA Bucaramanga,2018-10-20,Sat,Primera A,Regular season,Home,W 3–0,CA Bucaramanga,Boyacá Chicó,N,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
769,Maximiliano Núñez,CA Bucaramanga,2018-11-03,Sat,Primera A,Regular season,Home,W 1–0,CA Bucaramanga,AD Cali,N,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
770,Harrison Mojica,CA Bucaramanga,2018-02-04,Sun,Primera A,Apertura Regular Season,Away,L 0–1,CA Bucaramanga,Junior,N,,29,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,,,Match Report
771,Harrison Mojica,CA Bucaramanga,2018-03-29,Thu,Primera A,Apertura Regular Season,Away,W 1–0,CA Bucaramanga,Jaguares,Y,AM,75,0,0,0,0,2,0,0,0,2,0,0,5,0,1,0,,,Match Report
772,Harrison Mojica,CA Bucaramanga,2018-04-14,Sat,Primera A,Apertura Regular Season,Home,L 0–1,CA Bucaramanga,Huila,N,,23,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,,,Match Report
773,Harrison Mojica,CA Bucaramanga,2018-07-21,Sat,Primera A,Regular season,Home,D 0–0,CA Bucaramanga,Junior,N,,66,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,,,Match Report
774,Harrison Mojica,CA Bucaramanga,2018-07-27,Fri,Primera A,Regular season,Away,L 1–2,CA Bucaramanga,Once Caldas,Y,AM,74,0,0,0,0,1,0,0,0,0,2,0,3,1,1,0,,,Match Report
775,Harrison Mojica,CA Bucaramanga,2018-08-18,Sat,Primera A,Regular season,Home,L 0–2,CA Bucaramanga,Tolima,N,,25,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,,,Match Report
776,Harrison Mojica,CA Bucaramanga,2018-09-02,Sun,Primera A,Regular season,Home,W 2–1,CA Bucaramanga,Boyacá Patriot,N,,14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,Match Report
777,Harrison Mojica,CA Bucaramanga,2018-10-14,Sun,Primera A,Regular season,Home,W 2–1,CA Bucaramanga,Envigado,N,,15,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,,,Match Report
778,Harrison Mojica,CA Bucaramanga,2018-11-11,Sun,Primera A,Regular season,Away,L 0–1,CA Bucaramanga,Rionegro,Y,AM,89,0,0,0,0,0,0,2,1,3,1,0,1,1,1,0,,,Match Report
779,Marlon Torres,CA Bucaramanga,2017-02-04,Sat,Primera A,Apertura Regular Season,Away,W 2–1,CA Bucaramanga,Alianza,Y,CB,90,0,0,0,0,0,0,1,0,1,1,0,0,2,1,0,,,Match Report
780,Marlon Torres,CA Bucaramanga,2017-02-09,Thu,Primera A,Apertura Regular Season,Home,L 0–1,CA Bucaramanga,Nacional,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,,,Match Report
781,Marlon Torres,CA Bucaramanga,2017-02-22,Wed,Primera A,Apertura Regular Season,Away,W 1–0,CA Bucaramanga,Huila,Y,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,,,Match Report
782,Marlon Torres,CA Bucaramanga,2017-02-26,Sun,Primera A,Apertura Regular Season,Home,L 1–2,CA Bucaramanga,Once Caldas,Y,CB,90,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,Match Report
783,Marlon Torres,CA Bucaramanga,2017-03-01,Wed,Primera A,Apertura Regular Season,Away,D 0–0,CA Bucaramanga,Cortuluá,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,Match Report
784,Marlon Torres,CA Bucaramanga,2017-03-04,Sat,Primera A,Apertura Regular Season,Home,L 0–1,CA Bucaramanga,Expreso Rojo,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,,Match Report
785,Marlon Torres,CA Bucaramanga,2017-03-12,Sun,Primera A,Apertura Regular Season,Away,D 0–0,CA Bucaramanga,Boyacá Patriot,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,,,Match Report
786,Marlon Torres,CA Bucaramanga,2017-03-18,Sat,Primera A,Apertura Regular Season,Home,W 2–0,CA Bucaramanga,Alianza,Y,CB,90,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,,,Match Report
787,Marlon Torres,CA Bucaramanga,2017-04-02,Sun,Primera A,Apertura Regular Season,Home,D 1–1,CA Bucaramanga,AD Cali,Y,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,,,Match Report
788,Marlon Torres,CA Bucaramanga,2017-04-08,Sat,Primera A,Apertura Regular Season,Away,W 1–0,CA Bucaramanga,Independiente,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,Match Report
789,Marlon Torres,CA Bucaramanga,2017-04-15,Sat,Primera A,Apertura Regular Season,Away,L 0–1,CA Bucaramanga,Santa Fe,Y,CB,90,0,0,0,0,0,0,1,0,5,2,0,0,0,2,0,,,Match Report
790,Marlon Torres,CA Bucaramanga,2017-04-22,Sat,Primera A,Apertura Regular Season,Home,W 1–0,CA Bucaramanga,Pasto,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,,,Match Report
791,Marlon Torres,CA Bucaramanga,2017-04-30,Sun,Primera A,Apertura Regular Season,Away,L 0–1,CA Bucaramanga,Rionegro,Y,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,1,4,0,,,Match Report
792,Marlon Torres,CA Bucaramanga,2017-05-07,Sun,Primera A,Apertura Regular Season,Home,W 2–1,CA Bucaramanga,Tolima,Y,CB,90,0,0,0,0,1,0,0,0,3,3,0,0,1,1,0,,,Match Report
793,Marlon Torres,CA Bucaramanga,2017-05-10,Wed,Primera A,Apertura Regular Season,Away,L 1–3,CA Bucaramanga,Junior,Y,CB,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Match Report
794,Marlon Torres,CA Bucaramanga,2017-05-21,Sun,Primera A,Apertura Regular Season,Away,D 1–1,CA Bucaramanga,Jaguares,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
795,Marlon Torres,CA Bucaramanga,2017-05-27,Sat,Primera A,Apertura Regular Season,Home,W 1–0,CA Bucaramanga,CD América,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,,,Match Report
796,Marlon Torres,CA Bucaramanga,2017-05-31,Wed,Primera A,Quarter-finals,Home,D 2–2,CA Bucaramanga,Millonarios,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,,,Match Report
797,Marlon Torres,CA Bucaramanga,2017-06-04,Sun,Primera A,Quarter-finals,Away,L 0–2,CA Bucaramanga,Millonarios,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
798,Marlon Torres,CA Bucaramanga,2017-07-08,Sat,Primera A,Regular season,Away,L 1–2,CA Bucaramanga,Alianza,Y,CB,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,Match Report
799,Marlon Torres,CA Bucaramanga,2017-07-16,Sun,Primera A,Regular season,Away,L 1–2,CA Bucaramanga,Nacional,Y,CB,90,0,0,0,0,1,0,0,0,2,0,0,0,3,3,0,,,Match Report
800,Marlon Torres,CA Bucaramanga,2017-07-20,Thu,Primera A,Regular season,Home,L 1–3,CA Bucaramanga,Millonarios,Y,CB,90,0,0,0,0,0,0,1,0,1,1,0,0,5,0,0,,,Match Report
801,Marlon Torres,CA Bucaramanga,2017-07-24,Mon,Primera A,Regular season,Away,D 0–0,CA Bucaramanga,Envigado,Y,CB,90,0,0,0,0,2,0,0,0,1,1,0,1,1,1,0,,,Match Report
802,Marlon Torres,CA Bucaramanga,2017-07-29,Sat,Primera A,Regular season,Home,L 0–1,CA Bucaramanga,Huila,Y,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,,,Match Report
803,Marlon Torres,CA Bucaramanga,2017-08-05,Sat,Primera A,Regular season,Away,W 2–0,CA Bucaramanga,Once Caldas,Y,CB,90,0,0,0,0,0,0,0,0,1,2,0,0,2,2,0,,,Match Report
804,Marlon Torres,CA Bucaramanga,2017-08-12,Sat,Primera A,Regular season,Home,L 0–1,CA Bucaramanga,Cortuluá,Y,CB,90,0,0,0,0,1,0,1,0,3,1,0,1,4,3,0,,,Match Report
805,Marlon Torres,CA Bucaramanga,2017-08-16,Wed,Primera A,Regular season,Away,L 1–2,CA Bucaramanga,Expreso Rojo,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,,,Match Report
806,Marlon Torres,CA Bucaramanga,2017-08-19,Sat,Primera A,Regular season,Home,W 2–0,CA Bucaramanga,Boyacá Patriot,Y,CB,90,0,0,0,0,0,0,1,0,1,1,0,1,2,3,0,,,Match Report
807,Marlon Torres,CA Bucaramanga,2017-08-28,Mon,Primera A,Regular season,Home,W 1–0,CA Bucaramanga,Alianza,Y,CB,90,0,0,0,0,0,0,0,0,2,0,0,0,2,4,0,,,Match Report
808,Marlon Torres,CA Bucaramanga,2017-09-02,Sat,Primera A,Regular season,Away,L 1–2,CA Bucaramanga,AD Cali,Y,CB,90,0,0,0,0,2,1,0,0,2,2,0,0,1,1,0,,,Match Report
809,Marlon Torres,CA Bucaramanga,2017-09-18,Mon,Primera A,Regular season,Home,D 1–1,CA Bucaramanga,Independiente,Y,CB,90,0,0,0,0,0,0,1,0,4,2,0,0,3,2,0,,,Match Report
810,Marlon Torres,CA Bucaramanga,2017-10-01,Sun,Primera A,Regular season,Away,D 0–0,CA Bucaramanga,Pasto,Y,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,3,2,0,,,Match Report
811,Marlon Torres,CA Bucaramanga,2017-10-21,Sat,Primera A,Regular season,Away,L 0–1,CA Bucaramanga,Tolima,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,,Match Report
812,Marlon Torres,CA Bucaramanga,2017-10-30,Mon,Primera A,Regular season,Home,L 1–3,CA Bucaramanga,Junior,Y,CB,90,0,0,0,0,1,1,1,0,1,1,0,0,2,4,0,,,Match Report
813,Marlon Torres,CA Bucaramanga,2017-11-02,Thu,Primera A,Regular season,Away,D 0–0,CA Bucaramanga,La Equidad,Y,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Match Report
814,Marlon Torres,CA Bucaramanga,2017-11-05,Sun,Primera A,Regular season,Home,D 2–2,CA Bucaramanga,Jaguares,Y,CB,52,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,Match Report
815,Marlon Torres,CA Bucaramanga,2017-11-11,Sat,Primera A,Regular season,Home,D 2–2,CA Bucaramanga,Rionegro,Y,CB,90,0,0,0,0,2,1,0,0,2,0,0,0,0,1,0,,,Match Report
816,Marlon Torres,CA Bucaramanga,2017-11-18,Sat,Primera A,Regular season,Away,L 0–1,CA Bucaramanga,CD América,Y,CB,90,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,,,Match Report
817,Yulián Anchico,CA Bucaramanga,2017-02-04,Sat,Primera A,Apertura Regular Season,Away,W 2–1,CA Bucaramanga,Alianza,Y,CM,90,0,0,0,0,1,0,1,0,3,3,0,0,5,5,0,,,Match Report
818,Yulián Anchico,CA Bucaramanga,2017-02-09,Thu,Primera A,Apertura Regular Season,Home,L 0–1,CA Bucaramanga,Nacional,Y,DM,90,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,,,Match Report
819,Yulián Anchico,CA Bucaramanga,2017-02-12,Sun,Primera A,Apertura Regular Season,Away,L 0–3,CA Bucaramanga,Millonarios,Y,DM,90,0,0,0,0,0,0,0,0,1,2,0,1,3,1,0,,,Match Report
820,Yulián Anchico,CA Bucaramanga,2017-02-19,Sun,Primera A,Apertura Regular Season,Home,D 1–1,CA Bucaramanga,Envigado,Y,CM,90,0,0,0,0,1,0,0,0,1,1,1,3,1,2,0,,,Match Report
821,Yulián Anchico,CA Bucaramanga,2017-02-22,Wed,Primera A,Apertura Regular Season,Away,W 1–0,CA Bucaramanga,Huila,Y,DM,90,0,0,0,0,1,1,0,0,1,0,0,0,2,1,0,,,Match Report
822,Yulián Anchico,CA Bucaramanga,2017-02-26,Sun,Primera A,Apertura Regular Season,Home,L 1–2,CA Bucaramanga,Once Caldas,Y,DM,28,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,,,Match Report
823,Yulián Anchico,CA Bucaramanga,2017-03-12,Sun,Primera A,Apertura Regular Season,Away,D 0–0,CA Bucaramanga,Boyacá Patriot,Y,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
824,Yulián Anchico,CA Bucaramanga,2017-03-18,Sat,Primera A,Apertura Regular Season,Home,W 2–0,CA Bucaramanga,Alianza,Y,CM,90,0,0,0,0,1,0,0,0,3,1,0,1,3,2,0,,,Match Report
825,Yulián Anchico,CA Bucaramanga,2017-04-02,Sun,Primera A,Apertura Regular Season,Home,D 1–1,CA Bucaramanga,AD Cali,Y,DM,90,0,0,0,0,0,0,0,0,1,1,1,1,0,4,0,,,Match Report
826,Yulián Anchico,CA Bucaramanga,2017-04-08,Sat,Primera A,Apertura Regular Season,Away,W 1–0,CA Bucaramanga,Independiente,Y,DM,83,0,1,0,0,1,0,1,0,1,1,0,2,0,2,0,,,Match Report
827,Yulián Anchico,CA Bucaramanga,2017-04-15,Sat,Primera A,Apertura Regular Season,Away,L 0–1,CA Bucaramanga,Santa Fe,Y,DM,90,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,,,Match Report
828,Yulián Anchico,CA Bucaramanga,2017-04-22,Sat,Primera A,Apertura Regular Season,Home,W 1–0,CA Bucaramanga,Pasto,Y,DM,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,Match Report
829,Yulián Anchico,CA Bucaramanga,2017-04-30,Sun,Primera A,Apertura Regular Season,Away,L 0–1,CA Bucaramanga,Rionegro,Y,CM,90,0,0,0,0,1,0,0,0,2,0,0,1,1,1,0,,,Match Report
830,Yulián Anchico,CA Bucaramanga,2017-05-07,Sun,Primera A,Apertura Regular Season,Home,W 2–1,CA Bucaramanga,Tolima,Y,CM,89,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,,,Match Report
831,Yulián Anchico,CA Bucaramanga,2017-05-14,Sun,Primera A,Apertura Regular Season,Home,W 1–0,CA Bucaramanga,La Equidad,Y,CM,89,0,0,0,0,1,1,0,0,2,1,0,0,3,8,0,,,Match Report
832,Yulián Anchico,CA Bucaramanga,2017-05-21,Sun,Primera A,Apertura Regular Season,Away,D 1–1,CA Bucaramanga,Jaguares,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
833,Yulián Anchico,CA Bucaramanga,2017-05-27,Sat,Primera A,Apertura Regular Season,Home,W 1–0,CA Bucaramanga,CD América,Y,RB,90,0,0,0,0,0,0,0,0,0,1,0,3,2,1,0,,,Match Report
834,Yulián Anchico,CA Bucaramanga,2017-05-31,Wed,Primera A,Quarter-finals,Home,D 2–2,CA Bucaramanga,Millonarios,Y,RB,90,0,0,0,0,0,0,1,0,2,0,0,4,2,3,0,,,Match Report
