,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Name,Team,Team_Href,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
37,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/af8be55a/2020/s10076/Once-Caldas-Stats-Categoria-Primera-A,2020-01-24,Fri,Primera A,First stage,Home,D 0–0,Once Caldas,Santa Fe,Y,DM,72,0,0,0,0,3,1,0,0,2,1,0,0,1,0,0,,,Match Report
38,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/af8be55a/2020/s10076/Once-Caldas-Stats-Categoria-Primera-A,2020-01-28,Tue,Primera A,First stage,Home,D 1–1,Once Caldas,CA Bucaramanga,Y,DM,45,0,0,0,0,1,0,0,0,0,4,0,1,2,0,0,,,Match Report
39,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/af8be55a/2020/s10076/Once-Caldas-Stats-Categoria-Primera-A,2020-02-04,Tue,Primera A,First stage,Away,W 1–0,Once Caldas,Envigado,N,,28,0,0,0,0,1,0,0,0,0,2,0,4,1,1,0,,,Match Report
40,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/af8be55a/2020/s10076/Once-Caldas-Stats-Categoria-Primera-A,2020-02-16,Sun,Primera A,First stage,Away,D 0–0,Once Caldas,Junior,Y,AM,90,0,0,0,0,2,1,1,0,2,1,0,0,1,0,0,,,Match Report
41,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/af8be55a/2020/s10076/Once-Caldas-Stats-Categoria-Primera-A,2020-02-23,Sun,Primera A,First stage,Home,D 0–0,Once Caldas,Boyacá Patriot,Y,AM,76,0,0,0,0,1,0,1,0,2,0,0,1,1,0,0,,,Match Report
42,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/af8be55a/2020/s10076/Once-Caldas-Stats-Categoria-Primera-A,2020-03-01,Sun,Primera A,First stage,Away,W 3–1,Once Caldas,Pereira,Y,AM,89,0,1,0,0,1,0,1,0,1,2,0,2,0,0,0,,,Match Report
43,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/af8be55a/2020/s10076/Once-Caldas-Stats-Categoria-Primera-A,2020-03-07,Sat,Primera A,First stage,Home,D 1–1,Once Caldas,CD América,Y,LW,54,0,0,0,0,1,1,0,0,0,1,1,4,1,1,0,,,Match Report
44,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/af8be55a/2020/s10076/Once-Caldas-Stats-Categoria-Primera-A,2020-09-19,Sat,Primera A,First stage,Away,W 3–1,Once Caldas,Millonarios,Y,AM,89,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,,,Match Report
45,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/af8be55a/2020/s10076/Once-Caldas-Stats-Categoria-Primera-A,2020-09-25,Fri,Primera A,First stage,Home,W 2–0,Once Caldas,Nacional,Y,FW,80,0,0,0,0,3,0,0,0,3,1,0,4,1,0,0,,,Match Report
46,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/af8be55a/2020/s10076/Once-Caldas-Stats-Categoria-Primera-A,2020-10-02,Fri,Primera A,First stage,Away,D 1–1,Once Caldas,Alianza,Y,AM,63,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,,,Match Report
